# Simulated BNS merger with GW detection; this is based on Patricelli et al . 2016, 2018
#run	MergerID	RA	Dec	Distance	DistMin	DistMax	redshift	theta	n det	SNR	90%C.R.	50%C.R.
#
run0190	MergerID000136	-57.997	-50.213	1.582728e+05	1.384172e+05	4.832728e+05	0.036	86.025	2	12.070	1357.400	307.339
run0190	MergerID000147	146.640	36.150	2.195386e+05	9.653860e+04	3.425386e+05	0.050	54.790	2	13.390	1382.631	479.604
run0190	MergerID000155	-57.673	-50.160	3.221290e+05	2.081290e+05	4.311870e+05	0.073	43.225	2	12.300	1217.159	252.050
run0190	MergerID000165	-18.952	-22.947	3.651184e+05	1.851184e+05	3.834362e+05	0.083	17.891	2	12.600	1280.080	371.807
run0190	MergerID000174	-68.562	-57.352	1.713257e+05	1.093257e+05	2.269356e+05	0.039	42.459	2	17.960	428.709	96.322
run0190	MergerID000181	-102.199	6.906	1.133257e+05	4.934770e+04	1.913257e+05	0.026	58.975	3	15.670	33.921	7.563
run0190	MergerID000190	-133.397	56.723	1.108061e+05	9.456094e+04	3.658061e+05	0.025	85.268	3	12.420	222.665	34.785
run0190	MergerID000198	140.043	60.772	1.441547e+05	8.086185e+04	3.131547e+05	0.033	70.416	2	17.770	657.652	156.017
run0190	MergerID000202	-155.535	58.990	2.862751e+05	1.692751e+05	3.493378e+05	0.065	35.855	3	12.370	472.342	36.336
run0190	MergerID000221	-169.504	45.504	2.737999e+05	1.527999e+05	3.151597e+05	0.062	30.214	3	14.120	17.460	4.537
run0190	MergerID000261	-54.663	-47.522	3.189555e+05	1.749555e+05	3.608562e+05	0.072	28.321	2	13.100	1156.547	248.339
run0190	MergerID000292	81.423	-44.858	1.655623e+05	8.656230e+04	1.788657e+05	0.037	22.454	3	17.470	11.393	3.119
run0190	MergerID000317	-40.329	60.576	8.492627e+04	4.092627e+04	8.584868e+04	0.019	8.418	3	26.260	5.064	1.325
run0190	MergerID000325	101.572	-57.878	2.194225e+05	1.134225e+05	2.352602e+05	0.050	21.329	3	12.790	35.272	9.378
run0190	MergerID000332	-123.577	-82.577	1.273288e+05	6.732880e+04	1.408508e+05	0.029	25.634	3	26.610	3.134	0.888
run0190	MergerID000360	-144.352	30.583	2.462254e+05	1.472254e+05	3.054339e+05	0.056	37.277	3	12.390	370.968	71.563
run0190	MergerID000378	-152.242	-82.983	1.495681e+05	8.956810e+04	1.864170e+05	0.034	37.678	3	17.450	13.846	3.510
run0190	MergerID000397	-33.004	70.519	1.189427e+05	5.994270e+04	1.240751e+05	0.027	16.625	3	21.290	5.219	1.508
run0190	MergerID000400	153.755	20.773	2.802402e+05	1.672402e+05	3.932402e+05	0.063	47.297	2	12.810	1253.852	358.483
run0190	MergerID000428	36.495	45.739	1.330793e+05	5.970344e+04	2.310793e+05	0.030	60.463	3	13.570	49.164	13.501
run0190	MergerID000443	-162.784	49.738	2.197397e+05	1.087397e+05	2.250580e+05	0.050	12.518	3	20.520	5.437	1.493
run0190	MergerID000448	-68.799	-28.469	2.127289e+05	1.327289e+05	2.750571e+05	0.048	40.636	2	14.070	649.351	152.765
run0190	MergerID000449	-22.819	-17.574	2.132962e+05	1.322962e+05	2.743690e+05	0.048	40.234	3	18.150	20.627	5.212
run0191	MergerID000005	-96.672	-41.760	7.949214e+04	3.849214e+04	7.996551e+04	0.018	6.242	3	38.780	3.773	1.072
run0191	MergerID000010	-30.922	-15.931	1.217525e+05	6.275250e+04	1.807525e+05	0.028	51.601	3	22.810	11.989	3.288
run0191	MergerID000012	169.878	11.196	1.846532e+05	7.865320e+04	2.906532e+05	0.042	55.402	2	14.570	832.002	238.084
run0191	MergerID000014	-152.308	68.131	2.452703e+05	1.252703e+05	2.587895e+05	0.055	18.727	3	17.020	17.715	4.683
run0191	MergerID000045	-150.941	-53.038	2.734503e+05	1.364503e+05	2.827123e+05	0.062	14.768	3	12.630	114.026	17.284
run0191	MergerID000051	-26.424	-24.609	1.565806e+05	9.458060e+04	2.185806e+05	0.035	46.716	3	21.230	14.244	3.810
run0191	MergerID000070	138.190	55.956	2.549188e+05	1.269188e+05	2.620127e+05	0.058	13.409	2	16.440	534.420	148.647
run0191	MergerID000099	117.649	41.958	2.353420e+05	1.473420e+05	3.055702e+05	0.053	40.958	2	13.450	705.636	168.567
run0191	MergerID000112	-121.451	18.626	1.371566e+05	7.915660e+04	1.649011e+05	0.031	34.512	3	18.940	8.470	2.467
run0191	MergerID000165	171.080	52.482	1.680327e+05	1.020327e+05	2.340327e+05	0.038	46.401	3	19.670	11.072	2.924
run0191	MergerID000175	-10.361	-61.666	7.296904e+04	3.719525e+04	1.439690e+05	0.017	66.382	3	25.530	5.296	1.488
run0191	MergerID000187	117.294	-32.396	1.511024e+05	8.910240e+04	1.843550e+05	0.034	35.839	3	15.230	42.019	10.415
run0191	MergerID000203	109.351	74.150	1.464405e+05	6.773748e+04	2.624405e+05	0.033	61.944	3	13.740	31.596	7.450
run0191	MergerID000220	-131.817	83.638	1.976797e+05	9.667970e+04	2.005806e+05	0.045	9.774	3	16.410	11.839	3.016
run0191	MergerID000229	-42.107	-12.957	1.183715e+05	5.737150e+04	1.197457e+05	0.027	8.701	3	33.670	6.327	1.825
run0191	MergerID000243	-147.612	44.428	2.135032e+05	1.145032e+05	3.125032e+05	0.048	50.513	3	13.020	32.964	6.059
run0191	MergerID000255	168.403	1.266	1.486654e+05	1.114472e+05	4.306654e+05	0.034	81.085	3	14.080	117.298	27.798
run0191	MergerID000258	19.827	-71.944	1.509408e+05	6.994080e+04	2.319408e+05	0.034	53.927	3	17.350	15.554	3.794
run0191	MergerID000265	106.039	37.789	1.407139e+05	9.071390e+04	1.904889e+05	0.032	44.032	3	20.900	100.820	19.530
run0191	MergerID000276	60.003	45.451	2.060943e+05	1.020943e+05	2.123054e+05	0.047	13.945	3	13.570	68.029	18.484
run0191	MergerID000286	-45.758	-28.319	3.191006e+05	1.611006e+05	3.340149e+05	0.072	17.285	2	14.320	945.582	217.089
run0191	MergerID000293	6.433	-0.533	2.096889e+05	1.206889e+05	2.493470e+05	0.047	33.481	2	14.780	607.504	176.278
run0191	MergerID000303	155.945	24.125	2.677380e+05	1.717380e+05	3.636739e+05	0.061	44.271	3	12.850	116.760	15.789
run0191	MergerID000378	149.804	29.108	2.859500e+05	1.839500e+05	3.793160e+05	0.065	42.566	2	12.290	1621.987	552.308
run0191	MergerID000392	-75.736	-51.720	1.907595e+05	9.275950e+04	1.926612e+05	0.043	8.067	2	19.860	396.265	89.332
run0191	MergerID000396	-14.693	-27.866	1.577112e+05	8.471120e+04	1.755623e+05	0.036	26.415	3	27.340	5.416	1.516
run0191	MergerID000397	168.054	65.483	3.634712e+05	1.854712e+05	3.834373e+05	0.082	18.696	3	12.250	62.043	13.299
run0191	MergerID000423	148.068	6.709	1.883357e+05	8.933570e+04	2.873357e+05	0.043	53.427	3	16.160	51.122	13.130
run0191	MergerID000425	-74.871	-21.448	3.459603e+05	1.689603e+05	3.491644e+05	0.078	7.777	2	12.220	1760.576	464.077
run0191	MergerID000443	-115.111	-65.974	6.186764e+04	3.786764e+04	7.889851e+04	0.014	39.553	3	42.270	2.168	0.637
run0192	MergerID000017	-160.460	-55.394	1.588237e+05	7.682370e+04	1.588653e+05	0.036	1.312	3	16.010	32.291	8.792
run0192	MergerID000020	-81.835	62.773	8.175244e+04	4.575244e+04	9.604030e+04	0.018	32.302	3	30.290	2.551	0.729
run0192	MergerID000028	-161.294	56.694	1.467933e+05	7.779330e+04	1.608004e+05	0.033	24.369	3	26.480	3.369	0.931
run0192	MergerID000057	-54.207	-38.275	1.425633e+05	8.456330e+04	2.005633e+05	0.032	47.501	2	21.640	256.863	59.619
run0192	MergerID000068	-56.259	10.825	1.452892e+05	7.028920e+04	1.458927e+05	0.033	5.216	3	20.260	34.991	10.357
run0192	MergerID000072	77.926	27.166	1.098391e+05	7.083910e+04	1.463469e+05	0.025	42.889	3	16.940	30.256	8.357
run0192	MergerID000074	-169.088	43.431	2.169071e+05	1.279071e+05	3.059071e+05	0.049	47.741	2	12.690	1212.307	318.459
run0192	MergerID000125	24.160	-57.674	2.609260e+05	1.479260e+05	3.057329e+05	0.059	32.044	3	13.990	32.278	7.991
run0192	MergerID000155	-70.017	-36.102	1.534336e+05	9.743360e+04	2.010337e+05	0.035	41.647	2	18.800	390.035	105.541
run0192	MergerID000168	102.638	-22.710	1.330552e+05	6.805520e+04	1.414279e+05	0.030	19.966	3	21.260	10.698	2.974
run0192	MergerID000201	115.416	-34.283	1.807277e+05	8.972770e+04	1.864244e+05	0.041	14.256	2	12.550	257.873	69.766
run0192	MergerID000275	5.173	-0.380	2.953880e+05	1.493880e+05	3.094926e+05	0.067	17.466	3	12.950	96.571	15.166
run0192	MergerID000282	110.913	12.631	2.208120e+05	1.398120e+05	2.887215e+05	0.050	41.492	3	14.560	80.831	23.392
run0192	MergerID000309	-153.059	51.070	2.866945e+05	1.536945e+05	3.188894e+05	0.065	26.317	3	13.280	33.505	8.268
run0192	MergerID000316	136.305	24.704	2.683484e+05	1.343484e+05	2.789119e+05	0.061	15.896	2	15.210	941.687	299.890
run0192	MergerID000340	155.686	-0.267	1.278832e+05	7.388320e+04	1.818832e+05	0.029	48.222	3	22.330	19.939	5.447
run0192	MergerID000347	64.581	1.417	1.316349e+05	6.963490e+04	1.444657e+05	0.030	24.616	3	16.220	13.661	3.917
run0192	MergerID000356	37.680	61.471	2.353357e+05	1.213357e+05	2.521319e+05	0.053	21.214	3	13.470	45.436	11.118
run0192	MergerID000386	-163.213	-43.781	1.398239e+05	8.482390e+04	1.769418e+05	0.032	38.932	3	15.440	41.886	11.308
run0192	MergerID000408	37.693	-46.233	2.133613e+05	1.323613e+05	2.943613e+05	0.048	45.808	3	12.700	27.261	6.777
run0192	MergerID000411	149.611	40.682	3.086080e+05	1.536080e+05	3.187714e+05	0.070	14.566	2	14.470	947.877	243.028
run0192	MergerID000417	89.418	69.223	2.252801e+05	1.352801e+05	2.807152e+05	0.051	37.658	3	13.980	61.731	14.970
run0192	MergerID000448	15.081	-35.296	2.167645e+05	1.137645e+05	2.355704e+05	0.049	23.291	3	17.160	10.256	2.764
run0192	MergerID000455	-169.124	13.231	2.538467e+05	1.608467e+05	3.468467e+05	0.057	44.932	3	12.280	107.194	18.382
run0192	MergerID000465	-141.574	57.027	2.949251e+05	1.509251e+05	3.121070e+05	0.067	19.236	3	13.300	28.320	6.576
run0192	MergerID000474	74.748	23.685	1.010356e+05	5.303560e+04	1.490356e+05	0.023	50.860	2	14.970	70.999	18.507
run0192	MergerID000484	78.733	55.125	1.808320e+05	9.483200e+04	1.965148e+05	0.041	23.287	3	15.980	48.994	12.163
run0193	MergerID000003	-35.620	4.660	1.404092e+05	8.956993e+04	3.464092e+05	0.032	75.402	3	12.840	137.834	39.919
run0193	MergerID000013	-110.032	26.651	2.096747e+05	1.016747e+05	2.102552e+05	0.047	4.260	3	14.370	16.533	4.578
run0193	MergerID000031	131.453	29.458	1.476628e+05	9.166280e+04	2.036628e+05	0.033	45.469	2	21.400	436.892	91.103
run0193	MergerID000034	-57.877	-26.168	1.950956e+05	1.130956e+05	2.351197e+05	0.044	34.731	2	16.900	441.088	101.961
run0193	MergerID000039	172.096	15.579	1.928902e+05	1.148902e+05	2.708902e+05	0.044	47.407	2	15.810	646.925	166.901
run0193	MergerID000040	-38.863	-50.961	3.028438e+05	1.568438e+05	3.250092e+05	0.068	21.472	3	14.060	155.014	18.038
run0193	MergerID000060	45.836	48.001	7.845714e+04	3.845714e+04	8.083266e+04	0.018	13.977	3	32.510	4.787	1.349
run0193	MergerID000090	-58.338	-2.408	1.966409e+05	1.066409e+05	2.213614e+05	0.044	27.746	3	16.980	52.446	13.202
run0193	MergerID000104	-75.171	0.946	2.410087e+05	1.490087e+05	3.076083e+05	0.055	39.619	3	13.120	114.010	34.182
run0193	MergerID000116	-65.520	-40.323	2.875499e+05	1.435499e+05	2.976466e+05	0.065	15.031	2	14.960	775.783	189.536
run0193	MergerID000118	-21.041	-0.105	2.677147e+05	1.387147e+05	2.861902e+05	0.061	20.874	3	14.110	49.558	11.855
run0193	MergerID000134	178.636	41.391	3.249150e+05	1.569150e+05	3.254254e+05	0.073	3.210	3	16.310	16.862	4.172
run0193	MergerID000173	-178.308	-51.259	1.138721e+05	5.887210e+04	1.224569e+05	0.026	21.779	3	20.500	13.703	3.813
run0193	MergerID000187	61.374	-53.524	1.215493e+05	5.550148e+04	2.145493e+05	0.027	61.323	3	18.310	19.000	5.088
run0193	MergerID000237	178.232	-5.558	1.794335e+05	1.094335e+05	2.257317e+05	0.041	38.451	3	16.080	102.217	29.641
run0193	MergerID000240	-159.696	50.196	2.654650e+05	1.724650e+05	3.584650e+05	0.060	43.901	3	12.250	55.343	12.048
run0193	MergerID000266	163.252	2.378	2.021695e+05	1.061695e+05	2.199376e+05	0.046	23.435	3	19.370	34.311	8.891
run0193	MergerID000279	32.759	57.109	2.116667e+05	1.216667e+05	2.520115e+05	0.048	33.599	3	13.600	85.769	23.464
run0193	MergerID000288	133.212	-19.429	1.209196e+05	7.591960e+04	1.584601e+05	0.027	41.660	3	18.340	25.207	7.075
run0193	MergerID000324	-170.653	-21.788	1.191079e+05	5.106746e+04	1.981079e+05	0.027	58.183	2	16.400	461.598	126.287
run0193	MergerID000342	38.099	-19.768	7.654073e+04	3.213147e+04	1.245407e+05	0.017	57.084	3	25.420	4.040	1.167
run0193	MergerID000362	-143.692	37.742	2.418834e+05	1.408834e+05	2.921643e+05	0.055	34.937	3	12.570	21.920	5.757
run0193	MergerID000377	-4.157	-30.604	3.259351e+05	1.589351e+05	3.278320e+05	0.074	6.171	3	13.900	36.806	7.532
run0193	MergerID000408	155.930	36.155	3.505597e+05	1.985597e+05	4.109979e+05	0.079	32.102	2	12.270	1298.545	364.516
run0193	MergerID000457	-37.850	14.555	2.414926e+05	1.194926e+05	2.472977e+05	0.055	12.476	3	13.110	84.700	25.366
run0193	MergerID000468	172.664	35.413	2.860628e+05	1.680628e+05	3.467424e+05	0.065	35.255	2	14.140	963.627	210.453
run0194	MergerID000078	14.186	-4.070	2.481850e+05	1.301850e+05	2.700599e+05	0.056	23.467	3	13.450	288.760	50.177
run0194	MergerID000088	-121.566	-53.238	1.757642e+05	9.676420e+04	1.996753e+05	0.040	28.785	3	13.320	72.343	16.845
run0194	MergerID000096	-133.429	61.133	2.599156e+05	1.359156e+05	2.820488e+05	0.059	23.085	3	12.820	62.459	15.376
run0194	MergerID000097	-111.786	18.869	2.010561e+05	1.060561e+05	2.202410e+05	0.045	24.369	3	12.530	28.648	7.613
run0194	MergerID000105	161.599	16.825	1.410347e+05	7.903470e+04	1.643629e+05	0.032	31.500	3	27.130	7.916	2.307
run0194	MergerID000109	168.839	-24.895	1.959473e+05	1.069473e+05	2.225802e+05	0.044	28.773	3	15.180	89.244	25.923
run0194	MergerID000133	-77.909	21.631	2.236286e+05	1.126286e+05	2.330430e+05	0.051	16.426	3	15.400	35.024	8.930
run0194	MergerID000144	-38.505	-76.187	1.482481e+05	8.824810e+04	1.820103e+05	0.034	36.390	3	20.200	9.644	2.433
run0194	MergerID000146	128.005	-30.289	1.102874e+05	4.994356e+04	1.932874e+05	0.025	60.921	3	13.170	62.934	16.156
run0194	MergerID000148	69.142	-70.852	1.884927e+05	9.149270e+04	1.896482e+05	0.043	6.333	3	15.100	11.076	3.015
run0194	MergerID000154	57.243	-35.121	1.599912e+05	1.029912e+05	2.128824e+05	0.036	42.791	3	17.160	11.327	3.146
run0194	MergerID000175	29.945	-62.404	2.371974e+05	1.261974e+05	3.481974e+05	0.054	50.695	3	12.490	57.939	12.039
run0194	MergerID000189	-53.506	-40.396	2.538430e+05	1.368430e+05	2.842035e+05	0.057	27.107	2	13.570	1280.290	336.609
run0194	MergerID000199	16.891	-58.488	8.558237e+04	4.903142e+04	1.895824e+05	0.019	71.267	3	22.690	7.183	1.505
run0194	MergerID000203	178.359	77.464	2.950267e+05	1.730267e+05	3.573424e+05	0.067	35.188	3	12.830	22.445	5.476
run0194	MergerID000220	-27.452	-7.388	2.264115e+05	1.304115e+05	2.709094e+05	0.051	34.067	2	15.510	751.522	185.458
run0194	MergerID000248	52.778	-9.575	1.772725e+05	8.827250e+04	1.834937e+05	0.040	15.027	2	13.980	137.041	27.051
run0194	MergerID000251	119.689	22.043	1.922994e+05	9.829940e+04	2.029972e+05	0.043	18.811	2	19.430	654.767	151.899
run0194	MergerID000261	-118.963	-45.623	8.795512e+04	4.427862e+04	1.719551e+05	0.020	65.833	3	14.150	57.544	15.242
run0194	MergerID000262	29.467	57.487	2.189007e+05	1.079007e+05	2.239277e+05	0.050	12.198	3	13.010	48.702	11.812
run0194	MergerID000290	37.101	-83.643	1.271878e+05	1.007723e+05	3.901878e+05	0.029	82.909	2	12.660	999.114	257.860
run0194	MergerID000327	172.339	28.458	2.630355e+05	1.660355e+05	3.433500e+05	0.059	41.364	2	12.580	1281.287	352.818
run0194	MergerID000328	-164.818	-38.213	1.998738e+05	9.887380e+04	2.041222e+05	0.045	11.741	2	13.810	839.844	244.641
run0194	MergerID000334	-105.001	89.530	5.058571e+04	3.415047e+04	1.325857e+05	0.011	77.463	3	28.320	3.565	0.763
run0194	MergerID000345	-179.269	-70.963	1.792221e+05	1.152221e+05	2.432221e+05	0.041	44.239	3	14.610	17.706	4.890
run0194	MergerID000420	-62.761	-46.899	1.832258e+05	1.072258e+05	2.592258e+05	0.041	47.966	3	14.670	212.525	58.580
run0194	MergerID000428	99.255	-10.522	1.791637e+05	9.016370e+04	2.681637e+05	0.041	52.021	3	13.510	46.371	12.186
run0194	MergerID000457	9.744	-37.993	1.120089e+05	6.300890e+04	1.311436e+05	0.025	31.968	3	32.880	2.115	0.601
run0195	MergerID000022	159.306	-21.804	1.264619e+05	5.497888e+04	2.124619e+05	0.029	58.893	3	14.100	90.211	23.920
run0195	MergerID000049	153.291	33.321	3.134354e+05	1.604354e+05	3.319992e+05	0.071	19.390	3	14.980	468.549	127.350
run0195	MergerID000069	138.189	-23.387	1.462205e+05	7.222050e+04	1.493894e+05	0.033	11.854	3	19.330	22.450	6.246
run0195	MergerID000089	-115.022	-48.122	1.924874e+05	1.134874e+05	2.342406e+05	0.044	35.609	3	13.210	64.927	15.773
run0195	MergerID000111	-44.332	-69.582	3.371599e+05	1.641599e+05	3.397595e+05	0.076	7.099	3	12.150	468.264	134.644
run0195	MergerID000154	174.739	-38.107	1.869383e+05	1.109383e+05	2.290815e+05	0.042	36.226	3	13.430	159.210	33.464
run0195	MergerID000186	-34.151	-16.643	2.602831e+05	1.472831e+05	3.054643e+05	0.059	32.202	2	14.870	1021.578	339.180
run0195	MergerID000188	18.497	-16.630	2.479783e+05	1.269783e+05	2.634422e+05	0.056	19.879	3	14.540	163.629	23.635
run0195	MergerID000225	-159.460	29.515	2.636034e+05	1.556034e+05	3.218027e+05	0.060	35.891	2	12.090	1626.551	419.594
run0195	MergerID000258	40.286	-45.313	1.913408e+05	1.043408e+05	2.161049e+05	0.043	28.125	3	18.880	6.783	1.961
run0195	MergerID000291	-85.235	26.934	1.482683e+05	6.390013e+04	2.472683e+05	0.034	58.449	3	12.250	39.898	10.272
run0195	MergerID000304	-51.904	-53.698	2.718774e+05	1.568774e+05	3.252032e+05	0.061	34.036	2	13.450	1276.618	354.497
run0195	MergerID000314	29.872	47.133	1.580015e+05	8.400150e+04	1.750570e+05	0.036	25.832	3	13.170	41.535	10.805
run0195	MergerID000341	112.413	25.260	9.201432e+04	6.000597e+04	2.320143e+05	0.021	76.213	2	17.390	844.382	190.284
run0195	MergerID000392	27.320	-25.410	2.373954e+05	1.243954e+05	2.575411e+05	0.054	23.047	3	16.040	14.621	3.958
run0195	MergerID000405	162.143	-12.240	1.244461e+05	6.544610e+04	1.362378e+05	0.028	24.288	3	24.120	21.262	5.726
run0195	MergerID000420	-91.121	37.634	2.444207e+05	1.314207e+05	2.711114e+05	0.055	25.973	3	12.880	63.763	14.612
run0195	MergerID000442	-20.906	4.979	2.564970e+05	1.434970e+05	2.975458e+05	0.058	31.027	3	13.800	59.067	11.477
run0195	MergerID000443	162.213	11.306	2.730573e+05	1.680573e+05	3.477925e+05	0.062	39.454	3	13.760	116.344	27.434
run0195	MergerID000446	-15.991	-8.364	2.409730e+05	1.289730e+05	2.679723e+05	0.054	26.289	3	16.260	25.571	6.866
run0195	MergerID000448	-165.172	32.548	2.008299e+05	8.382990e+04	3.178299e+05	0.045	55.679	3	12.160	31.882	7.807
run0196	MergerID000005	-160.953	-10.241	1.054816e+05	5.648160e+04	1.184159e+05	0.024	27.425	2	23.120	202.191	57.544
run0196	MergerID000020	-63.640	2.592	1.344147e+05	7.541470e+04	1.573345e+05	0.030	31.941	3	21.190	35.775	10.596
run0196	MergerID000022	-39.998	-8.948	1.123856e+05	7.238560e+04	1.516909e+05	0.025	43.822	3	24.840	11.595	3.276
run0196	MergerID000067	101.778	24.581	1.620412e+05	9.504120e+04	1.967433e+05	0.037	35.406	3	17.880	85.464	20.887
run0196	MergerID000083	170.219	18.379	2.952878e+05	1.722878e+05	3.557654e+05	0.067	34.705	2	12.950	902.228	191.084
run0196	MergerID000089	148.259	-80.108	1.775644e+05	1.075644e+05	2.475644e+05	0.040	46.717	3	12.110	44.991	11.885
run0196	MergerID000105	-19.710	-16.981	1.245471e+05	7.871945e+04	3.045471e+05	0.028	75.058	3	12.320	66.547	14.114
run0196	MergerID000107	13.355	-23.536	2.612352e+05	1.292352e+05	2.666850e+05	0.059	11.633	3	15.080	20.463	5.360
run0196	MergerID000125	109.379	30.438	2.441592e+05	1.581592e+05	3.276458e+05	0.055	43.407	3	12.120	385.800	106.682
run0196	MergerID000171	-123.679	-82.705	1.821875e+05	1.161875e+05	2.412281e+05	0.041	42.430	3	13.570	30.757	6.546
run0196	MergerID000180	88.524	8.352	1.169250e+05	6.892500e+04	1.427304e+05	0.026	35.885	3	18.840	37.165	11.026
run0196	MergerID000185	129.103	-28.910	9.713153e+04	6.113153e+04	1.265013e+05	0.022	41.191	3	19.080	16.110	4.626
run0196	MergerID000204	91.549	-35.221	1.563799e+05	6.620212e+04	2.563799e+05	0.035	57.525	3	12.380	95.804	24.864
run0196	MergerID000211	-168.141	74.824	1.969712e+05	9.997120e+04	2.061402e+05	0.045	17.251	3	19.990	7.600	2.023
run0196	MergerID000224	-160.490	32.017	7.436515e+04	4.236515e+04	8.780915e+04	0.017	32.803	3	45.880	1.027	0.298
run0196	MergerID000234	165.498	16.718	2.815175e+05	1.725175e+05	3.567961e+05	0.064	39.056	3	12.910	125.586	16.429
run0196	MergerID000251	100.185	-12.626	1.319509e+05	7.495090e+04	1.565230e+05	0.030	33.247	3	19.490	16.011	4.422
run0196	MergerID000252	10.459	-15.529	2.146248e+05	1.196248e+05	2.484634e+05	0.049	30.815	3	16.140	23.544	5.882
run0196	MergerID000293	-169.593	39.133	3.840855e+05	1.940855e+05	4.009133e+05	0.087	16.749	3	13.580	596.594	157.669
run0196	MergerID000296	32.079	71.783	5.636551e+04	2.936551e+04	6.166977e+04	0.013	24.209	3	51.700	0.877	0.257
run0196	MergerID000316	-117.904	-61.264	2.412675e+05	1.182675e+05	2.457803e+05	0.055	11.022	3	14.530	42.309	10.691
run0196	MergerID000321	-81.789	22.063	1.666527e+05	1.046527e+05	2.286527e+05	0.038	45.297	3	14.530	43.437	11.340
run0196	MergerID000338	-57.924	-4.106	6.929158e+04	6.100345e+04	2.362916e+05	0.016	86.229	3	21.530	41.499	10.963
run0196	MergerID000340	-71.982	-64.469	1.336592e+05	7.465920e+04	1.926592e+05	0.030	49.257	3	21.350	14.524	3.892
run0196	MergerID000344	-33.671	-34.103	1.446722e+05	6.039802e+04	2.336722e+05	0.033	56.792	2	17.620	671.225	175.019
run0196	MergerID000365	-14.452	-67.838	6.936206e+04	3.733047e+04	1.443621e+05	0.016	68.709	3	22.360	6.082	1.469
run0196	MergerID000369	-4.062	-26.521	2.573973e+05	1.573973e+05	3.573973e+05	0.058	46.271	3	14.290	51.849	12.406
run0196	MergerID000372	32.501	-59.399	2.326390e+05	1.136390e+05	2.362306e+05	0.053	10.023	3	17.630	14.559	2.994
run0196	MergerID000383	-133.977	60.340	3.501763e+04	1.873190e+04	7.301763e+04	0.008	68.453	3	50.840	0.562	0.167
run0196	MergerID000414	-172.146	-65.025	1.348514e+05	5.603899e+04	2.168514e+05	0.030	56.547	3	16.040	33.397	9.339
run0196	MergerID000418	-39.965	-74.679	1.519673e+05	9.025792e+04	3.489673e+05	0.034	72.688	3	14.500	237.022	67.576
run0196	MergerID000448	169.000	56.311	2.337597e+05	1.497597e+05	3.090820e+05	0.053	42.327	2	13.720	1084.643	279.590
